"","cusip","merger","employ","return","patents","patentsg","stckpr","rnd","rndeflt","rndstck","sales","sic","year","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81","lrnd","lsales","lpat","rnd_1","rnd_2","rnd_3","rnd_4","rnd_5","lrnd_1","lrnd_2","lrnd_3","lrnd_4","lrnd_5","clpat","clrnd","clrnd_1","clrnd_2","clrnd_3","clrnd_4","clrnd_5","clsales","lrnd_6","lrnd_7","lrnd_8","lrnd_9"
"111",67131,0,2.22999954223633,3.40943932533264,6,6,12.5,1.498779296875,1.498779296875,9.09459686279297,84.0449829101562,3531,72,1,0,0,0,0,0,0,0,0,0,0.915802359580994,4.43135213851929,1.94591009616852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",67131,0,2.22999954223633,0.900907039642334,4,10,8.125,1.40185451507568,1.31753253936768,9.82996368408203,98.822998046875,3531,73,0,1,0,0,0,0,0,0,0,0,0.876241147518158,4.59333038330078,1.60943794250488,1.498779296875,NA,NA,NA,NA,0.915802359580994,NA,NA,NA,NA,-0.336472153663635,-0.0395612120628357,NA,NA,NA,NA,NA,0.161978244781494,NA,NA,NA,NA
"113",67131,0,2.31999969482422,-0.612781882286072,2,5,8,1.06643199920654,0.91148042678833,10.7196884155273,107.670959472656,3531,74,0,0,1,0,0,0,0,0,0,0,0.72582346200943,4.67908000946045,1.0986123085022,1.40185451507568,1.498779296875,NA,NA,NA,0.876241147518158,0.915802359580994,NA,NA,NA,-0.510825634002686,-0.150417685508728,-0.0395612120628357,NA,NA,NA,NA,0.085749626159668,NA,NA,NA,NA
"114",67131,0,3.6039981842041,6.50194263458252,1,4,14.8125,1.83361148834229,1.42693519592285,11.1830062866211,132.0439453125,3531,75,0,0,0,1,0,0,0,0,0,0,1.04155206680298,4.88313484191895,0.6931471824646,1.06643199920654,1.40185451507568,1.498779296875,NA,NA,0.72582346200943,0.876241147518158,0.915802359580994,NA,NA,-0.405465126037598,0.315728604793549,-0.150417685508728,-0.0395612120628357,NA,NA,NA,0.204054832458496,NA,NA,NA,NA
"115",67131,0,3.36399841308594,5.10560274124146,0,2,22.375,1.68551254272461,1.23843669891357,12.0065994262695,133.581909179688,3531,76,0,0,0,0,1,0,0,0,0,0,0.987871587276459,4.89471483230591,0,1.83361148834229,1.06643199920654,1.40185451507568,1.498779296875,NA,1.04155206680298,0.72582346200943,0.876241147518158,0.915802359580994,NA,-0.6931471824646,-0.0536804795265198,0.315728604793549,-0.150417685508728,-0.0395612120628357,NA,NA,0.0115799903869629,NA,NA,NA,NA
"116",67131,0,3.63199996948242,5.2101879119873,0,1,23.875,1.9633731842041,1.3456974029541,12.7533187866211,160.39599609375,3531,77,0,0,0,0,0,1,0,0,0,0,1.08632826805115,5.07764577865601,0,1.68551254272461,1.83361148834229,1.06643199920654,1.40185451507568,1.498779296875,0.987871587276459,1.04155206680298,0.72582346200943,0.876241147518158,0.915802359580994,0,0.0984566807746887,-0.0536804795265198,0.315728604793549,-0.150417685508728,-0.0395612120628357,NA,0.182930946350098,NA,NA,NA,NA
"117",67131,0,3.97199821472168,3.91443371772766,1,0,14.75,2.61468124389648,1.66222763061523,13.7984466552734,182.14794921875,3531,78,0,0,0,0,0,0,1,0,0,0,1.28500366210938,5.2048192024231,0.6931471824646,1.9633731842041,1.68551254272461,1.83361148834229,1.06643199920654,1.40185451507568,1.08632826805115,0.987871587276459,1.04155206680298,0.72582346200943,0.876241147518158,0.6931471824646,0.198675394058228,0.0984566807746887,-0.0536804795265198,0.315728604793549,-0.150417685508728,-0.0395612120628357,0.12717342376709,0.915802359580994,NA,NA,NA
"118",67131,0,3.71799850463867,4.45122718811035,2,1,16.875,2.69334411621094,1.56772041320801,15.6648559570312,214.755981445312,3531,79,0,0,0,0,0,0,0,1,0,0,1.3065322637558,5.36950254440308,1.0986123085022,2.61468124389648,1.9633731842041,1.68551254272461,1.83361148834229,1.06643199920654,1.28500366210938,1.08632826805115,0.987871587276459,1.04155206680298,0.72582346200943,0.405465126037598,0.0215286016464233,0.198675394058228,0.0984566807746887,-0.0536804795265198,0.315728604793549,-0.150417685508728,0.16468334197998,0.876241147518158,0.915802359580994,NA,NA
"119",67131,0,3.39899826049805,2.37008929252625,2,1,14.25,2.91338920593262,1.55796241760254,17.4368591308594,226.539916992188,3531,80,0,0,0,0,0,0,0,0,1,0,1.3644038438797,5.4229211807251,1.0986123085022,2.69334411621094,2.61468124389648,1.9633731842041,1.68551254272461,1.83361148834229,1.3065322637558,1.28500366210938,1.08632826805115,0.987871587276459,1.04155206680298,0,0.0578715801239014,0.0215286016464233,0.198675394058228,0.0984566807746887,-0.0536804795265198,0.315728604793549,0.0534186363220215,0.72582346200943,0.876241147518158,0.915802359580994,NA
"120",67131,0,2.99299812316895,6.38183975219727,0,0,12.75,2.65921401977539,1.32299137115479,19.0486755371094,227.410888671875,3531,81,0,0,0,0,0,0,0,0,0,1,1.29724836349487,5.42675828933716,0,2.91338920593262,2.69334411621094,2.61468124389648,1.9633731842041,1.68551254272461,1.3644038438797,1.3065322637558,1.28500366210938,1.08632826805115,0.987871587276459,-1.0986123085022,-0.0671554803848267,0.0578715801239014,0.0215286016464233,0.198675394058228,0.0984566807746887,-0.0536804795265198,0.00383710861206055,1.04155206680298,0.72582346200943,0.876241147518158,0.915802359580994
"121",67383,0,2.81999969482422,12.710976600647,5,4,37.5,1.12711906433105,1.12711906433105,5.03460311889648,89.0369873046875,3841,72,1,0,0,0,0,0,0,0,0,0,0.754768490791321,4.48905181884766,1.7917594909668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",67383,0,3.03399848937988,8.99267196655273,7,6,21,1.50801944732666,1.41731262207031,5.75860595703125,102.762939453125,3841,73,0,1,0,0,0,0,0,0,0,0,0.91949337720871,4.63242483139038,2.0794415473938,1.12711906433105,NA,NA,NA,NA,0.754768490791321,NA,NA,NA,NA,0.287682056427002,0.164724886417389,NA,NA,NA,NA,NA,0.143373012542725,NA,NA,NA,NA
"123",67383,0,3.05899810791016,4.9263596534729,2,12,11.75,1.79910850524902,1.53770065307617,7.03424072265625,119.461975097656,3841,74,0,0,1,0,0,0,0,0,0,0,1.02930092811584,4.78299808502197,1.0986123085022,1.50801944732666,1.12711906433105,NA,NA,NA,0.91949337720871,0.754768490791321,NA,NA,NA,-0.980829238891602,0.109807550907135,0.164724886417389,NA,NA,NA,NA,0.150573253631592,NA,NA,NA,NA
"124",67383,0,3.27099990844727,10.8316535949707,0,3,13.75,1.16934776306152,0.909998416900635,8.54627227783203,131.5849609375,3841,75,0,0,0,1,0,0,0,0,0,0,0.774426579475403,4.87965250015259,0,1.79910850524902,1.50801944732666,1.12711906433105,NA,NA,1.02930092811584,0.91949337720871,0.754768490791321,NA,NA,-1.0986123085022,-0.254874348640442,0.109807550907135,0.164724886417389,NA,NA,NA,0.0966544151306152,NA,NA,NA,NA
"125",67383,0,3.39999961853027,9.49361324310303,5,1,14.625,2.21538162231445,1.62775993347168,8.92976379394531,151.528930664062,3841,76,0,0,0,0,1,0,0,0,0,0,1.16794610023499,5.02077674865723,1.7917594909668,1.16934776306152,1.79910850524902,1.50801944732666,1.12711906433105,NA,0.774426579475403,1.02930092811584,0.91949337720871,0.754768490791321,NA,1.7917594909668,0.393519520759583,-0.254874348640442,0.109807550907135,0.164724886417389,NA,NA,0.141124248504639,NA,NA,NA,NA
"126",67383,0,3.64999961853027,8.85359668731689,0,1,13.875,2.69882392883301,1.84977531433105,10.5165939331055,165.747924804688,3841,77,0,0,0,0,0,1,0,0,0,0,1.30801486968994,5.1104679107666,0,2.21538162231445,1.16934776306152,1.79910850524902,1.50801944732666,1.12711906433105,1.16794610023499,0.774426579475403,1.02930092811584,0.91949337720871,0.754768490791321,-1.7917594909668,0.140068769454956,0.393519520759583,-0.254874348640442,0.109807550907135,0.164724886417389,NA,0.089691162109375,NA,NA,NA,NA
"127",67383,0,3.69999885559082,8.02256488800049,7,3,11.625,3.10055923461914,1.97111129760742,12.5423736572266,188.405883789062,3841,78,0,0,0,0,0,0,1,0,0,0,1.41112339496613,5.23859882354736,2.0794415473938,2.69882392883301,2.21538162231445,1.16934776306152,1.79910850524902,1.50801944732666,1.30801486968994,1.16794610023499,0.774426579475403,1.02930092811584,0.91949337720871,2.0794415473938,0.103108525276184,0.140068769454956,0.393519520759583,-0.254874348640442,0.109807550907135,0.164724886417389,0.128130912780762,0.754768490791321,NA,NA,NA
"128",67383,0,3.89999961853027,6.33130073547363,10,2,12.875,3.8991584777832,2.26959037780762,15.0290298461914,205.184936523438,3841,79,0,0,0,0,0,0,0,1,0,0,1.5890634059906,5.32391166687012,2.39789533615112,3.10055923461914,2.69882392883301,2.21538162231445,1.16934776306152,1.79910850524902,1.41112339496613,1.30801486968994,1.16794610023499,0.774426579475403,1.02930092811584,0.318453788757324,0.177940011024475,0.103108525276184,0.140068769454956,0.393519520759583,-0.254874348640442,0.109807550907135,0.0853128433227539,0.91949337720871,0.754768490791321,NA,NA
"129",67383,0,5.5,9.56718921661377,4,7,20.5,5.00590133666992,2.67695236206055,18.1624755859375,246.5439453125,3841,80,0,0,0,0,0,0,0,0,1,0,1.79274249076843,5.50754022598267,1.60943794250488,3.8991584777832,3.10055923461914,2.69882392883301,2.21538162231445,1.16934776306152,1.5890634059906,1.41112339496613,1.30801486968994,1.16794610023499,0.774426579475403,-0.78845739364624,0.203679084777832,0.177940011024475,0.103108525276184,0.140068769454956,0.393519520759583,-0.254874348640442,0.183628559112549,1.02930092811584,0.91949337720871,0.754768490791321,NA
"130",67383,0,6.1349983215332,13.6239528656006,0,9,30.25,7.99764633178711,3.97892951965332,21.9582672119141,329.914794921875,3841,81,0,0,0,0,0,0,0,0,0,1,2.19696307182312,5.79883432388306,0,5.00590133666992,3.8991584777832,3.10055923461914,2.69882392883301,2.21538162231445,1.79274249076843,1.5890634059906,1.41112339496613,1.30801486968994,1.16794610023499,-1.60943794250488,0.404220581054688,0.203679084777832,0.177940011024475,0.103108525276184,0.140068769454956,0.393519520759583,0.291294097900391,0.774426579475403,1.02930092811584,0.91949337720871,0.754768490791321
"131",74077,1,64.2539672851562,11.0433759689331,33,38,27.7499694824219,0.833333015441895,0.833333015441895,NA,2849.8046875,2000,72,1,0,0,0,0,0,0,0,0,0,0.606135606765747,7.95500564575195,3.52636051177979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",74077,1,67.2439575195312,9.29678058624268,41,37,21.3749694824219,0.772008895874023,0.725572109222412,4.74866104125977,3616.037109375,2000,73,0,1,0,0,0,0,0,0,0,0,0.572113871574402,8.19313430786133,3.7376697063446,0.833333015441895,NA,NA,NA,NA,0.606135606765747,NA,NA,NA,NA,0.211309194564819,-0.0340217351913452,NA,NA,NA,NA,NA,0.238128662109375,NA,NA,NA,NA
"133",74077,1,65.9649658203125,6.17105054855347,34,40,14.25,0.912532806396484,0.779942512512207,5.28258514404297,4269.56640625,2000,74,0,0,1,0,0,0,0,0,0,0,0.648428440093994,8.35926723480225,3.55534815788269,0.772008895874023,0.833333015441895,NA,NA,NA,0.572113871574402,0.606135606765747,NA,NA,NA,-0.182321548461914,0.0763145685195923,-0.0340217351913452,NA,NA,NA,NA,0.166132926940918,NA,NA,NA,NA
"134",74077,1,69.1509399414062,9.57343006134033,27,47,23.4999694824219,1.14333724975586,0.88975715637207,5.93621444702148,4773.23046875,2000,75,0,0,0,1,0,0,0,0,0,0,0.762364089488983,8.470778465271,3.33220458030701,0.912532806396484,0.772008895874023,0.833333015441895,NA,NA,0.648428440093994,0.572113871574402,0.606135606765747,NA,NA,-0.223143577575684,0.113935649394989,0.0763145685195923,-0.0340217351913452,NA,NA,NA,0.11151123046875,NA,NA,NA,NA
"135",74077,1,76.2439575195312,9.57422256469727,26,29,28.3749694824219,1.89176940917969,1.38998508453369,6.55315780639648,5381.72265625,2000,76,0,0,0,0,1,0,0,0,0,0,1.06186854839325,8.59076404571533,3.29583692550659,1.14333724975586,0.912532806396484,0.772008895874023,0.833333015441895,NA,0.762364089488983,0.648428440093994,0.572113871574402,0.606135606765747,NA,-0.036367654800415,0.299504458904266,0.113935649394989,0.0763145685195923,-0.0340217351913452,NA,NA,0.119985580444336,NA,NA,NA,NA
"136",74077,0,84,10.018235206604,10,23,24.8749694824219,3.17302131652832,2.17479133605957,8.00319671630859,6313.88671875,2000,77,0,0,0,0,0,1,0,0,0,0,1.42864036560059,8.75050640106201,2.39789533615112,1.89176940917969,1.14333724975586,0.912532806396484,0.772008895874023,0.833333015441895,1.06186854839325,0.762364089488983,0.648428440093994,0.572113871574402,0.606135606765747,-0.897941589355469,0.366771817207336,0.299504458904266,0.113935649394989,0.0763145685195923,-0.0340217351913452,NA,0.15974235534668,NA,NA,NA,NA
"137",74077,1,88,9.60903167724609,23,24,22.7499694824219,5.34291458129883,3.39664077758789,10.7504653930664,7468.3671875,2000,78,0,0,0,0,0,0,1,0,0,0,1.84733831882477,8.91843128204346,3.178053855896,3.17302131652832,1.89176940917969,1.14333724975586,0.912532806396484,0.772008895874023,1.42864036560059,1.06186854839325,0.762364089488983,0.648428440093994,0.572113871574402,0.780158519744873,0.418697953224182,0.366771817207336,0.299504458904266,0.113935649394989,0.0763145685195923,-0.0340217351913452,0.167924880981445,0.606135606765747,NA,NA,NA
"138",74077,0,84,8.53398418426514,12,11,20.4999694824219,9.12069702148438,5.30890274047852,15.8153762817383,8290.5078125,2000,79,0,0,0,0,0,0,0,1,0,0,2.31458258628845,9.02286624908447,2.56494927406311,5.34291458129883,3.17302131652832,1.89176940917969,1.14333724975586,0.912532806396484,1.84733831882477,1.42864036560059,1.06186854839325,0.762364089488983,0.648428440093994,-0.613104581832886,0.467244267463684,0.418697953224182,0.366771817207336,0.299504458904266,0.113935649394989,0.0763145685195923,0.104434967041016,0.572113871574402,0.606135606765747,NA,NA
"139",74077,0,80,8.15879058837891,26,18,19.2499694824219,15.5390396118164,8.30964660644531,24.5767974853516,8772.796875,2000,80,0,0,0,0,0,0,0,0,1,0,2.80572366714478,9.07941055297852,3.29583692550659,9.12069702148438,5.34291458129883,3.17302131652832,1.89176940917969,1.14333724975586,2.31458258628845,1.84733831882477,1.42864036560059,1.06186854839325,0.762364089488983,0.730887651443481,0.491141080856323,0.467244267463684,0.418697953224182,0.366771817207336,0.299504458904266,0.113935649394989,0.056544303894043,0.648428440093994,0.572113871574402,0.606135606765747,NA
"140",74077,0,80,8.79756832122803,1,18,18,22.9928588867188,11.4392395019531,39.1280517578125,9023.515625,2000,81,0,0,0,0,0,0,0,0,0,1,3.17775630950928,9.10758972167969,0.6931471824646,15.5390396118164,9.12069702148438,5.34291458129883,3.17302131652832,1.89176940917969,2.80572366714478,2.31458258628845,1.84733831882477,1.42864036560059,1.06186854839325,-2.60268974304199,0.372032642364502,0.491141080856323,0.467244267463684,0.418697953224182,0.366771817207336,0.299504458904266,0.0281791687011719,0.762364089488983,0.648428440093994,0.572113871574402,0.606135606765747
"141",77491,0,3.5,6.45540952682495,0,0,13,0,0,NA,92.6559448242188,2200,72,1,0,0,0,0,0,0,0,0,0,0,4.528892993927,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",77491,0,3.5,4.59536600112915,1,1,7.75,0,0,NA,98.9829711914062,2200,73,0,1,0,0,0,0,0,0,0,0,0,4.59494781494141,0.6931471824646,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.6931471824646,0,NA,NA,NA,NA,NA,0.0660548210144043,NA,NA,NA,NA
"143",77491,0,3.5,1.3264023065567,0,1,5.5,0,0,NA,100.818969726562,2200,74,0,0,1,0,0,0,0,0,0,0,0,4.61332654953003,0,0,0,NA,NA,NA,0,0,NA,NA,NA,-0.6931471824646,0,0,NA,NA,NA,NA,0.018378734588623,NA,NA,NA,NA
"144",77491,0,3.29999732971191,5.61127662658691,0,0,7,0,0,NA,105.030944824219,2200,75,0,0,0,1,0,0,0,0,0,0,0,4.65425491333008,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,0.0409283638000488,NA,NA,NA,NA
"145",77491,0,3.29999732971191,4.90726518630981,0,0,8.375,0,0,NA,106.31396484375,2200,76,0,0,0,0,1,0,0,0,0,0,0,4.6663966178894,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,NA,0.0121417045593262,NA,NA,NA,NA
"146",77491,0,2.69999885559082,4.11667251586914,0,0,6.375,0,0,NA,108.036987304688,2200,77,0,0,0,0,0,1,0,0,0,0,0,4.68247365951538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.0160770416259766,NA,NA,NA,NA
"147",77491,0,2.69999885559082,4.42928981781006,0,0,6.375,0,0,NA,110.387939453125,2200,78,0,0,0,0,0,0,1,0,0,0,0,4.70400094985962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215272903442383,0,NA,NA,NA
"148",77491,0,2.69999885559082,3.09281802177429,0,0,6.75,0,0,NA,120.799987792969,2200,79,0,0,0,0,0,0,0,1,0,0,0,4.79413604736328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901350975036621,0,0,NA,NA
"149",77491,0,2.5,1.48688626289368,0,0,5.75,0,0,NA,121.253967285156,2200,80,0,0,0,0,0,0,0,0,1,0,0,4.79788732528687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375127792358398,0,0,0,NA
"150",77491,0,1.72499942779541,3.21946430206299,0,0,6.375,0,0,NA,121.375,2200,81,0,0,0,0,0,0,0,0,0,1,0,4.79888486862183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000997543334960938,0,0,0,0
"151",87509,0,109,3.76713871955872,48,62,29.375,23.5810394287109,23.5810394287109,146.239013671875,3113.6015625,3310,72,1,0,0,0,0,0,0,0,0,0,3.20197534561157,8.04353523254395,3.89182019233704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",87509,0,118,4.52353048324585,38,48,33,27.9367065429688,26.2562866210938,157.519775390625,4137.6328125,3310,73,0,1,0,0,0,0,0,0,0,0,3.36511087417603,8.32787895202637,3.66356158256531,23.5810394287109,NA,NA,NA,NA,3.20197534561157,NA,NA,NA,NA,-0.228258609771729,0.163135528564453,NA,NA,NA,NA,NA,0.284343719482422,NA,NA,NA,NA
"153",87509,0,122,5.00497817993164,34,58,24.875,32.2435913085938,27.5586395263672,177.788696289062,5380.9609375,3310,74,0,0,1,0,0,0,0,0,0,0,3.50386190414429,8.59062194824219,3.55534815788269,27.9367065429688,23.5810394287109,NA,NA,NA,3.36511087417603,3.20197534561157,NA,NA,NA,-0.108213424682617,0.138751029968262,0.163135528564453,NA,NA,NA,NA,0.26274299621582,NA,NA,NA,NA
"154",87509,0,113,4.15947723388672,18,40,32.875,37.6116638183594,29.269775390625,201.464233398438,4977.1953125,3310,75,0,0,0,1,0,0,0,0,0,0,3.65355443954468,8.51262187957764,2.94443893432617,32.2435913085938,27.9367065429688,23.5810394287109,NA,NA,3.50386190414429,3.36511087417603,3.20197534561157,NA,NA,-0.610909223556519,0.149692535400391,0.138751029968262,0.163135528564453,NA,NA,NA,-0.0780000686645508,NA,NA,NA,NA
"155",87509,0,105,3.63455104827881,29,19,40.375,43.6868591308594,32.0990600585938,221.142944335938,5248,3310,76,0,0,0,0,1,0,0,0,0,0,3.79967951774597,8.56560230255127,3.40119743347168,37.6116638183594,32.2435913085938,27.9367065429688,23.5810394287109,NA,3.65355443954468,3.50386190414429,3.36511087417603,3.20197534561157,NA,0.456758499145508,0.146125078201294,0.149692535400391,0.138751029968262,0.163135528564453,NA,NA,0.0529804229736328,NA,NA,NA,NA
"156",87509,0,100,-0.6158527135849,26,26,21.125,42.7292785644531,29.2866973876953,248.460327148438,5370,3310,77,0,0,0,0,0,1,0,0,0,0,3.77801775932312,8.58858299255371,3.29583692550659,43.6868591308594,37.6116638183594,32.2435913085938,27.9367065429688,23.5810394287109,3.79967951774597,3.65355443954468,3.50386190414429,3.36511087417603,3.20197534561157,-0.105360507965088,-0.0216617584228516,0.146125078201294,0.149692535400391,0.138751029968262,0.163135528564453,NA,0.0229806900024414,NA,NA,NA,NA
"157",87509,0,94.5,4.16670417785645,23,31,19.625,37.095703125,23.5827789306641,273.648193359375,6184.89453125,3310,78,0,0,0,0,0,0,1,0,0,0,3.64010143280029,8.72986507415771,3.178053855896,42.7292785644531,43.6868591308594,37.6116638183594,32.2435913085938,27.9367065429688,3.77801775932312,3.79967951774597,3.65355443954468,3.50386190414429,3.36511087417603,-0.117783069610596,-0.137916326522827,-0.0216617584228516,0.146125078201294,0.149692535400391,0.138751029968262,0.163135528564453,0.141282081604004,3.20197534561157,NA,NA,NA
"158",87509,0,97.699951171875,4.22922658920288,24,16,21.125,41.090576171875,23.9176788330078,294.5478515625,7137.1953125,3310,79,0,0,0,0,0,0,0,1,0,0,3.73982381820679,8.87307548522949,3.21887588500977,37.095703125,42.7292785644531,43.6868591308594,37.6116638183594,32.2435913085938,3.64010143280029,3.77801775932312,3.79967951774597,3.65355443954468,3.50386190414429,0.0408220291137695,0.0997223854064941,-0.137916326522827,-0.0216617584228516,0.146125078201294,0.149692535400391,0.138751029968262,0.143210411071777,3.36511087417603,3.20197534561157,NA,NA
"159",87509,0,89.199951171875,3.21858215332031,22,25,26.375,45.1531982421875,24.1460876464844,317.45947265625,6743,3310,80,0,0,0,0,0,0,0,0,1,0,3.83196616172791,8.81626033782959,3.13549423217773,41.090576171875,37.095703125,42.7292785644531,43.6868591308594,37.6116638183594,3.73982381820679,3.64010143280029,3.77801775932312,3.79967951774597,3.65355443954468,-0.0833816528320312,0.0921423435211182,0.0997223854064941,-0.137916326522827,-0.0216617584228516,0.146125078201294,0.149692535400391,-0.0568151473999023,3.50386190414429,3.36511087417603,3.20197534561157,NA
"160",87509,0,83.7999877929688,3.73038959503174,7,24,23.25,50.3850708007812,25.0671997070312,338.331787109375,7298,3310,81,0,0,0,0,0,0,0,0,0,1,3.93934774398804,8.89535522460938,2.0794415473938,45.1531982421875,41.090576171875,37.095703125,42.7292785644531,43.6868591308594,3.83196616172791,3.73982381820679,3.64010143280029,3.77801775932312,3.79967951774597,-1.05605268478394,0.107381582260132,0.0921423435211182,0.0997223854064941,-0.137916326522827,-0.0216617584228516,0.146125078201294,0.0790948867797852,3.65355443954468,3.50386190414429,3.36511087417603,3.20197534561157
"161",87779,0,1.39999961853027,15.3889064788818,11,9,45.25,1.74858570098877,1.74858570098877,8.25102996826172,57.31298828125,2810,72,1,0,0,0,0,0,0,0,0,0,1.01108646392822,4.04852724075317,2.4849066734314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",87779,0,1.75,13.1659984588623,30,7,40,2.00264739990234,1.88218975067139,9.33264923095703,70.429931640625,2810,73,0,1,0,0,0,0,0,0,0,0,1.09949433803558,4.2546181678772,3.43398714065552,1.74858570098877,NA,NA,NA,NA,1.01108646392822,NA,NA,NA,NA,0.949080467224121,0.0884078741073608,NA,NA,NA,NA,NA,0.206090927124023,NA,NA,NA,NA
"163",87779,0,2.09999847412109,14.7563219070435,13,17,29.25,2.49875640869141,2.13568878173828,10.9151840209961,103.009948730469,2810,74,0,0,1,0,0,0,0,0,0,0,1.25240755081177,4.63482570648193,2.63905739784241,2.00264739990234,1.74858570098877,NA,NA,NA,1.09949433803558,1.01108646392822,NA,NA,NA,-0.79492974281311,0.152913212776184,0.0884078741073608,NA,NA,NA,NA,0.380207538604736,NA,NA,NA,NA
"164",87779,0,2.09999847412109,15.4637098312378,22,46,35.75,3.29402732849121,2.56344413757324,12.9392623901367,124.609985351562,2810,75,0,0,0,1,0,0,0,0,0,0,1.45722508430481,4.82518863677979,3.13549423217773,2.49875640869141,2.00264739990234,1.74858570098877,NA,NA,1.25240755081177,1.09949433803558,1.01108646392822,NA,NA,0.496436834335327,0.204817533493042,0.152913212776184,0.0884078741073608,NA,NA,NA,0.190362930297852,NA,NA,NA,NA
"165",87779,0,2.1929988861084,16.0197372436523,11,14,27.5,3.9858455657959,2.92861557006836,15.1335830688477,141.987915039062,2810,76,0,0,0,0,1,0,0,0,0,0,1.60660302639008,4.95574188232422,2.4849066734314,3.29402732849121,2.49875640869141,2.00264739990234,1.74858570098877,NA,1.45722508430481,1.25240755081177,1.09949433803558,1.01108646392822,NA,-0.650587558746338,0.149377942085266,0.204817533493042,0.152913212776184,0.0884078741073608,NA,NA,0.130553245544434,NA,NA,NA,NA
"166",87779,0,1.78999996185303,16.5463333129883,10,8,33.5,5.00246810913086,3.42869758605957,18.0711669921875,148.284912109375,2810,77,0,0,0,0,0,1,0,0,0,0,1.79217076301575,4.99913549423218,2.39789533615112,3.9858455657959,3.29402732849121,2.49875640869141,2.00264739990234,1.74858570098877,1.60660302639008,1.45722508430481,1.25240755081177,1.09949433803558,1.01108646392822,-0.0870113372802734,0.185567736625671,0.149377942085266,0.204817533493042,0.152913212776184,0.0884078741073608,NA,0.043393611907959,NA,NA,NA,NA
"167",87779,0,1.83999824523926,14.4222850799561,13,10,32,4.50643157958984,2.86486434936523,21.9453887939453,153.228881835938,2810,78,0,0,0,0,0,0,1,0,0,0,1.70591676235199,5.03193283081055,2.63905739784241,5.00246810913086,3.9858455657959,3.29402732849121,2.49875640869141,2.00264739990234,1.79217076301575,1.60660302639008,1.45722508430481,1.25240755081177,1.09949433803558,0.241162061691284,-0.0862540006637573,0.185567736625671,0.149377942085266,0.204817533493042,0.152913212776184,0.0884078741073608,0.0327973365783691,1.01108646392822,NA,NA,NA
"168",87779,0,2,15.6376838684082,12,14,38.5,5.12885665893555,2.98536491394043,25.2936096191406,180.164916992188,2810,79,0,0,0,0,0,0,0,1,0,0,1.81300818920135,5.19387245178223,2.56494927406311,4.50643157958984,5.00246810913086,3.9858455657959,3.29402732849121,2.49875640869141,1.70591676235199,1.79217076301575,1.60660302639008,1.45722508430481,1.25240755081177,-0.0741081237792969,0.107091426849365,-0.0862540006637573,0.185567736625671,0.149377942085266,0.204817533493042,0.152913212776184,0.16193962097168,1.09949433803558,1.01108646392822,NA,NA
"169",87779,0,2.09999847412109,15.7349224090576,9,10,46,5.97201538085938,3.19359016418457,29.0043487548828,212.60693359375,2810,80,0,0,0,0,0,0,0,0,1,0,1.94190430641174,5.35944509506226,2.30258512496948,5.12885665893555,4.50643157958984,5.00246810913086,3.9858455657959,3.29402732849121,1.81300818920135,1.70591676235199,1.79217076301575,1.60660302639008,1.45722508430481,-0.262364149093628,0.128896117210388,0.107091426849365,-0.0862540006637573,0.185567736625671,0.149377942085266,0.204817533493042,0.165572643280029,1.25240755081177,1.09949433803558,1.01108646392822,NA
"170",87779,0,2.19999885559082,15.4701709747314,3,14,28.5,7.21089553833008,3.58751106262207,32.8944396972656,252.544921875,2810,81,0,0,0,0,0,0,0,0,0,1,2.10546207427979,5.53158903121948,1.3862943649292,5.97201538085938,5.12885665893555,4.50643157958984,5.00246810913086,3.9858455657959,1.94190430641174,1.81300818920135,1.70591676235199,1.79217076301575,1.60660302639008,-0.916290760040283,0.163557767868042,0.128896117210388,0.107091426849365,-0.0862540006637573,0.185567736625671,0.149377942085266,0.172143936157227,1.45722508430481,1.25240755081177,1.09949433803558,1.01108646392822
