"","id","numyrs","year","choice","wage","educ","expwc","expbc","expser","manuf","black","lwage","y81","y82","y83","y84","y85","y86","y87","enroll","employ","attrit","exper","expersq","status"
"1941",341,10,86,4,12649.9599609375,13,0,1,1,0,1,9.44540977478027,0,0,0,0,0,1,0,0,1,0,2,4,3
"1942",341,10,87,4,13240.9599609375,13,0,2,1,0,1,9.49107074737549,0,0,0,0,0,0,1,0,1,0,3,9,3
"1943",342,8,81,2,NA,8,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"1944",342,8,82,1,NA,8,0,0,0,0,1,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"1945",342,8,83,1,NA,9,0,0,0,0,1,NA,0,0,1,0,0,0,0,1,0,0,0,0,1
"1946",342,8,84,2,NA,10,0,0,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"1947",342,8,85,2,NA,10,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,2
"1948",342,8,86,2,NA,10,0,0,0,0,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,2
"1949",342,8,87,2,NA,10,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,2
"1950",343,10,81,4,11704.76953125,12,0,1,0,1,1,9.36775207519531,1,0,0,0,0,0,0,0,1,0,1,1,3
"1951",343,10,82,4,13221.2900390625,12,0,2,0,1,1,9.48958396911621,0,1,0,0,0,0,0,0,1,0,2,4,3
"1952",343,10,83,4,15707.8798828125,12,0,3,0,1,1,9.6619176864624,0,0,1,0,0,0,0,0,1,0,3,9,3
"1953",343,10,84,4,18366.419921875,12,0,4,0,1,1,9.81827926635742,0,0,0,1,0,0,0,0,1,0,4,16,3
"1954",343,10,85,4,18370.73046875,12,0,5,0,1,1,9.81851387023926,0,0,0,0,1,0,0,0,1,0,5,25,3
"1955",343,10,86,4,16027.169921875,12,0,6,0,1,1,9.68204021453857,0,0,0,0,0,1,0,0,1,0,6,36,3
"1956",343,10,87,4,16106.599609375,12,0,7,0,1,1,9.68698406219482,0,0,0,0,0,0,1,0,1,0,7,49,3
"1957",344,9,81,1,NA,12,0,0,0,0,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"1958",344,9,82,1,NA,13,0,0,0,0,1,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"1959",344,9,83,1,NA,14,0,0,0,0,1,NA,0,0,1,0,0,0,0,1,0,0,0,0,1
"1960",344,9,84,1,NA,15,0,0,0,0,1,NA,0,0,0,1,0,0,0,1,0,0,0,0,1
"1961",344,9,85,2,NA,16,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,2
"1962",344,9,86,NA,NA,16,0,0,0,NA,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
"1963",344,9,87,NA,NA,16,0,0,0,NA,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA
"1964",345,10,81,3,13244.2802734375,12,0,0,0,0,1,9.49132061004639,1,0,0,0,0,0,0,0,1,0,0,0,3
"1965",345,10,82,4,23006.640625,12,1,0,0,1,1,10.0435380935669,0,1,0,0,0,0,0,0,1,0,1,1,3
"1966",345,10,83,1,NA,12,1,1,0,0,1,NA,0,0,1,0,0,0,0,1,0,0,2,4,1
"1967",345,10,84,1,NA,13,1,1,0,0,1,NA,0,0,0,1,0,0,0,1,0,0,2,4,1
"1968",345,10,85,1,NA,14,1,1,0,0,1,NA,0,0,0,0,1,0,0,1,0,0,2,4,1
"1969",345,10,86,2,NA,15,1,1,0,0,1,NA,0,0,0,0,0,1,0,0,0,0,2,4,2
"1970",345,10,87,3,11614.3701171875,15,1,1,0,1,1,9.35999870300293,0,0,0,0,0,0,1,0,1,0,2,4,3
"1971",349,6,81,2,NA,12,0,1,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,1,1,2
"1972",349,6,82,4,NA,12,0,1,0,0,1,NA,0,1,0,0,0,0,0,0,1,1,1,1,3
"1973",351,8,81,2,NA,8,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"1974",351,8,82,2,NA,8,0,0,0,0,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"1975",351,8,83,4,3062.10009765625,8,0,0,0,1,1,8.02685642242432,0,0,1,0,0,0,0,0,1,0,0,0,3
"1976",351,8,84,2,NA,8,0,1,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,1,1,2
"1977",351,8,85,2,NA,8,0,1,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,1,1,2
"1978",351,8,86,2,NA,8,0,1,0,0,1,NA,0,0,0,0,0,1,0,0,0,0,1,1,2
"1979",351,8,87,2,NA,8,0,1,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,1,1,2
"1980",354,8,81,1,NA,11,0,0,0,0,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"1981",354,8,82,2,NA,12,0,0,0,0,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"1982",354,8,83,3,15686.8095703125,12,0,0,0,0,1,9.66057586669922,0,0,1,0,0,0,0,0,1,0,0,0,3
"1983",354,8,84,4,18546.080078125,12,1,0,0,0,1,9.82801342010498,0,0,0,1,0,0,0,0,1,0,1,1,3
"1984",354,8,85,3,NA,12,1,1,0,0,1,NA,0,0,0,0,1,0,0,0,1,0,2,4,3
"1985",354,8,86,5,20213.279296875,12,2,1,0,0,1,9.91409492492676,0,0,0,0,0,1,0,0,1,0,3,9,3
"1986",354,8,87,4,NA,12,2,1,1,0,1,NA,0,0,0,0,0,0,1,0,1,0,4,16,3
"1987",355,8,81,2,NA,10,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"1988",355,8,82,2,NA,10,0,0,0,0,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"1989",355,8,83,2,NA,10,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"1990",355,8,84,2,NA,10,0,0,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"1991",355,8,85,2,NA,10,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,2
"1992",355,8,86,2,NA,10,0,0,0,0,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,2
"1993",355,8,87,4,10958.73046875,10,0,0,0,1,1,9.3018913269043,0,0,0,0,0,0,1,0,1,0,0,0,3
"1994",357,8,81,1,NA,11,0,0,0,0,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"1995",357,8,82,1,NA,12,0,0,0,0,1,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"1996",357,8,83,1,NA,13,0,0,0,0,1,NA,0,0,1,0,0,0,0,1,0,0,0,0,1
"1997",357,8,84,1,NA,14,0,0,0,0,1,NA,0,0,0,1,0,0,0,1,0,0,0,0,1
"1998",357,8,85,NA,NA,15,0,0,0,NA,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,NA
"1999",357,8,86,1,NA,15,0,0,0,0,1,NA,0,0,0,0,0,1,0,1,0,0,0,0,1
"2000",357,8,87,2,NA,16,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,2
"2001",358,4,81,1,NA,13,0,0,0,0,1,NA,1,0,0,0,0,0,0,1,0,1,0,0,1
"2002",359,11,81,2,NA,12,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"2003",359,11,82,2,NA,12,0,0,0,0,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"2004",359,11,83,2,NA,12,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"2005",359,11,84,2,NA,12,0,0,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"2006",359,11,85,2,NA,12,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,2
"2007",359,11,86,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,2
"2008",359,11,87,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,2
"2009",360,10,81,2,NA,8,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"2010",360,10,82,2,NA,8,0,0,0,0,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"2011",360,10,83,2,NA,8,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"2012",360,10,84,2,NA,8,0,0,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"2013",360,10,85,2,NA,8,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,2
"2014",360,10,86,4,15159.9599609375,8,0,0,0,0,1,9.62641334533691,0,0,0,0,0,1,0,0,1,0,0,0,3
"2015",360,10,87,2,NA,8,0,1,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,1,1,2
"2016",361,10,81,2,NA,9,0,1,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,1,1,2
"2017",361,10,82,4,14528.73046875,9,0,1,0,1,1,9.58388328552246,0,1,0,0,0,0,0,0,1,0,1,1,3
"2018",361,10,83,2,NA,9,0,2,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,2,4,2
"2019",361,10,84,2,NA,9,0,2,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,2,4,2
"2020",361,10,85,4,17240.0703125,9,0,2,0,0,1,9.75499153137207,0,0,0,0,1,0,0,0,1,0,2,4,3
"2021",361,10,86,4,15159.9599609375,9,0,3,0,0,1,9.62641334533691,0,0,0,0,0,1,0,0,1,0,3,9,3
"2022",361,10,87,4,24374.400390625,9,0,4,0,1,1,10.1012887954712,0,0,0,0,0,0,1,0,1,0,4,16,3
"2023",363,10,81,2,NA,12,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"2024",363,10,82,1,NA,12,0,0,0,0,1,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"2025",363,10,83,2,NA,13,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"2026",363,10,84,2,NA,13,0,0,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"2027",363,10,85,2,NA,13,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,2
"2028",363,10,86,NA,NA,13,0,0,0,NA,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
"2029",363,10,87,NA,NA,13,0,0,0,NA,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA
"2030",364,8,81,2,NA,9,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"2031",364,8,82,2,NA,9,0,0,0,0,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"2032",364,8,83,3,7281.64990234375,9,0,0,0,1,1,8.8931131362915,0,0,1,0,0,0,0,0,1,0,0,0,3
"2033",364,8,84,3,7581.490234375,9,1,0,0,1,1,8.93346500396729,0,0,0,1,0,0,0,0,1,0,1,1,3
"2034",364,8,85,4,7338.72998046875,9,2,0,0,1,1,8.90092086791992,0,0,0,0,1,0,0,0,1,0,2,4,3
"2035",364,8,86,5,7301.22021484375,9,2,1,0,0,1,8.89579677581787,0,0,0,0,0,1,0,0,1,0,3,9,3
"2036",364,8,87,2,NA,9,2,1,1,0,1,NA,0,0,0,0,0,0,1,0,0,0,4,16,2
"2037",365,9,81,1,NA,12,0,0,0,0,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"2038",365,9,82,1,NA,13,0,0,0,0,1,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"2039",365,9,83,2,NA,14,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"2040",365,9,84,2,NA,14,0,0,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"2041",365,9,85,2,NA,14,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,2
"2042",365,9,86,1,NA,14,0,0,0,0,1,NA,0,0,0,0,0,1,0,1,0,0,0,0,1
"2043",365,9,87,5,16574.58984375,15,0,0,0,0,1,9.71562576293945,0,0,0,0,0,0,1,0,1,0,0,0,3
"2044",366,10,81,1,NA,14,0,0,0,0,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"2045",366,10,82,2,NA,15,0,0,0,0,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"2046",366,10,83,1,NA,15,0,0,0,0,1,NA,0,0,1,0,0,0,0,1,0,0,0,0,1
"2047",366,10,84,1,NA,16,0,0,0,0,1,NA,0,0,0,1,0,0,0,1,0,0,0,0,1
"2048",366,10,85,1,NA,17,0,0,0,0,1,NA,0,0,0,0,1,0,0,1,0,0,0,0,1
"2049",366,10,86,2,NA,18,0,0,0,0,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,2
"2050",366,10,87,1,NA,18,0,0,0,0,1,NA,0,0,0,0,0,0,1,1,0,0,0,0,1
"2051",367,11,81,2,NA,11,1,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,1,1,2
"2052",367,11,82,2,NA,11,1,0,0,0,1,NA,0,1,0,0,0,0,0,0,0,0,1,1,2
"2053",367,11,83,2,NA,11,1,0,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,1,1,2
"2054",367,11,84,2,NA,11,1,0,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,1,1,2
"2055",367,11,85,2,NA,11,1,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,1,1,2
"2056",367,11,86,2,NA,11,1,0,0,0,1,NA,0,0,0,0,0,1,0,0,0,0,1,1,2
"2057",367,11,87,2,NA,11,1,0,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,1,1,2
"2058",368,7,81,2,NA,8,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"2059",368,7,82,4,7534.740234375,8,0,0,0,0,1,8.92727947235107,0,1,0,0,0,0,0,0,1,0,0,0,3
"2060",368,7,83,2,NA,8,0,1,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,1,1,2
"2061",368,7,84,2,NA,8,0,1,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,1,1,2
"2062",368,7,85,2,NA,8,0,1,0,0,1,NA,0,0,0,0,1,0,0,0,0,1,1,1,2
"2063",369,8,81,2,NA,9,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"2064",369,8,82,4,8103.77978515625,9,0,0,0,1,1,9.00008583068848,0,1,0,0,0,0,0,0,1,0,0,0,3
"2065",369,8,83,3,11084.7900390625,9,0,1,0,1,1,9.31332874298096,0,0,1,0,0,0,0,0,1,0,1,1,3
"2066",369,8,84,4,7325.6201171875,9,1,1,0,1,1,8.89913272857666,0,0,0,1,0,0,0,0,1,0,2,4,3
"2067",369,8,85,2,NA,9,1,2,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,3,9,2
"2068",369,8,86,5,11027.5,9,1,2,0,0,1,9.30814743041992,0,0,0,0,0,1,0,0,1,0,3,9,3
"2069",369,8,87,5,11718.48046875,9,1,2,1,0,1,9.36892223358154,0,0,0,0,0,0,1,0,1,0,4,16,3
"2070",370,8,81,1,NA,10,0,0,0,0,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"2071",370,8,82,1,NA,11,0,0,0,0,1,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"2072",370,8,83,4,NA,12,0,0,0,1,1,NA,0,0,1,0,0,0,0,0,1,0,0,0,3
"2073",370,8,84,2,NA,12,0,1,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,1,1,2
"2074",370,8,85,2,NA,12,0,1,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,1,1,2
"2075",370,8,86,2,NA,12,0,1,0,0,1,NA,0,0,0,0,0,1,0,0,0,0,1,1,2
"2076",370,8,87,2,NA,12,0,1,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,1,1,2
"2077",371,10,81,2,NA,9,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"2078",371,10,82,4,13386.5302734375,9,0,0,0,1,1,9.50200462341309,0,1,0,0,0,0,0,0,1,0,0,0,3
"2079",371,10,83,4,13465.9501953125,9,0,1,0,1,1,9.50791931152344,0,0,1,0,0,0,0,0,1,0,1,1,3
"2080",371,10,84,4,13406.4404296875,9,0,2,0,0,1,9.50349044799805,0,0,0,1,0,0,0,0,1,0,2,4,3
"2081",371,10,85,4,15302.5,9,0,3,0,0,1,9.63577175140381,0,0,0,0,1,0,0,0,1,0,3,9,3
"2082",371,10,86,4,13201,9,0,4,0,0,1,9.48804759979248,0,0,0,0,0,1,0,0,1,0,4,16,3
"2083",371,10,87,4,7677.93017578125,9,0,5,0,1,1,8.94610500335693,0,0,0,0,0,0,1,0,1,0,5,25,3
"2084",372,10,81,3,9188.08984375,10,0,3,0,0,1,9.12566375732422,1,0,0,0,0,0,0,0,1,0,3,9,3
"2085",372,10,82,5,10632.7001953125,10,1,3,0,0,1,9.27168941497803,0,1,0,0,0,0,0,0,1,0,4,16,3
"2086",372,10,83,5,11586.0400390625,10,1,3,1,0,1,9.35755634307861,0,0,1,0,0,0,0,0,1,0,5,25,3
"2087",372,10,84,3,14079.900390625,10,1,3,2,0,1,9.55250358581543,0,0,0,1,0,0,0,0,1,0,6,36,3
"2088",372,10,85,5,17777.23046875,10,2,3,2,0,1,9.78567409515381,0,0,0,0,1,0,0,0,1,0,7,49,3
"2089",372,10,86,5,13903.9599609375,10,2,3,3,0,1,9.53992938995361,0,0,0,0,0,1,0,0,1,0,8,64,3
"2090",372,10,87,5,16352.9599609375,10,2,3,4,0,1,9.70216464996338,0,0,0,0,0,0,1,0,1,0,9,81,3
"2091",374,11,81,3,11564.7099609375,12,0,1,0,0,1,9.35571384429932,1,0,0,0,0,0,0,0,1,0,1,1,3
"2092",374,11,82,3,12991.5,12,1,1,0,0,1,9.47205066680908,0,1,0,0,0,0,0,0,1,0,2,4,3
"2093",374,11,83,3,13373.33984375,12,2,1,0,0,1,9.50101852416992,0,0,1,0,0,0,0,0,1,0,3,9,3
"2094",374,11,84,3,11747,12,3,1,0,0,1,9.37135314941406,0,0,0,1,0,0,0,0,1,0,4,16,3
"2095",374,11,85,3,13023.7802734375,12,4,1,0,0,1,9.47453212738037,0,0,0,0,1,0,0,0,1,0,5,25,3
"2096",374,11,86,3,15387.3603515625,12,5,1,0,0,1,9.64130210876465,0,0,0,0,0,1,0,0,1,0,6,36,3
"2097",374,11,87,2,NA,12,6,1,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,7,49,2
"2098",375,10,81,1,NA,14,0,0,0,0,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"2099",375,10,82,2,NA,15,0,0,0,0,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"2100",375,10,83,2,NA,15,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"2101",375,10,84,3,12372.98046875,15,0,0,0,0,1,9.4232702255249,0,0,0,1,0,0,0,0,1,0,0,0,3
"2102",375,10,85,2,NA,15,1,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,1,1,2
"2103",375,10,86,2,NA,15,1,0,0,0,1,NA,0,0,0,0,0,1,0,0,0,0,1,1,2
"2104",375,10,87,2,NA,15,1,0,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,1,1,2
"2105",376,7,81,2,NA,9,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"2106",376,7,82,2,NA,9,0,0,0,0,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"2107",376,7,83,2,NA,9,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"2108",376,7,84,2,NA,9,0,0,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"2109",376,7,85,2,NA,9,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,2
"2110",376,7,86,2,NA,9,0,0,0,0,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,2
"2111",376,7,87,4,15656.8095703125,9,0,0,0,0,1,9.65866088867188,0,0,0,0,0,0,1,0,1,0,0,0,3
"2112",377,10,81,3,12036.1396484375,11,1,0,0,0,1,9.39566898345947,1,0,0,0,0,0,0,0,1,0,1,1,3
"2113",377,10,82,3,9704.5302734375,11,2,0,0,0,1,9.18034839630127,0,1,0,0,0,0,0,0,1,0,2,4,3
"2114",377,10,83,3,10146.4599609375,11,3,0,0,0,1,9.22488021850586,0,0,1,0,0,0,0,0,1,0,3,9,3
"2115",377,10,84,3,13286.76953125,11,4,0,0,0,1,9.4945240020752,0,0,0,1,0,0,0,0,1,0,4,16,3
"2116",377,10,85,3,18485.630859375,11,5,0,0,0,1,9.82474899291992,0,0,0,0,1,0,0,0,1,0,5,25,3
"2117",377,10,86,3,18437.689453125,11,6,0,0,0,1,9.82215213775635,0,0,0,0,0,1,0,0,1,0,6,36,3
"2118",377,10,87,2,NA,11,7,0,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,7,49,2
"2119",379,6,81,1,NA,11,0,0,0,0,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"2120",379,6,82,1,NA,12,0,0,0,0,1,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"2121",379,6,83,3,NA,13,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,1,0,0,0,3
"2122",379,6,84,2,NA,13,1,0,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,1,1,2
"2123",379,6,85,4,NA,13,1,0,0,0,1,NA,0,0,0,0,1,0,0,0,1,1,1,1,3
"2124",380,9,81,1,NA,13,0,0,0,0,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"2125",380,9,82,1,NA,14,0,0,0,0,1,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"2126",380,9,83,1,NA,15,0,0,0,0,1,NA,0,0,1,0,0,0,0,1,0,0,0,0,1
"2127",380,9,84,2,NA,16,0,0,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"2128",380,9,85,2,NA,16,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,2
"2129",380,9,86,NA,NA,16,0,0,0,NA,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
"2130",380,9,87,2,NA,16,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,2
"2131",381,11,81,2,NA,10,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"2132",381,11,82,2,NA,10,0,0,0,0,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"2133",381,11,83,2,NA,10,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"2134",381,11,84,2,NA,10,0,0,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"2135",381,11,85,2,NA,10,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,2
"2136",381,11,86,2,NA,10,0,0,0,0,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,2
"2137",381,11,87,2,NA,10,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,2
"2138",382,11,81,1,NA,9,1,0,1,0,1,NA,1,0,0,0,0,0,0,1,0,0,2,4,1
"2139",382,11,82,1,NA,10,1,0,1,0,1,NA,0,1,0,0,0,0,0,1,0,0,2,4,1
"2140",382,11,83,2,NA,11,1,0,1,0,1,NA,0,0,1,0,0,0,0,0,0,0,2,4,2
"2141",382,11,84,2,NA,11,1,0,1,0,1,NA,0,0,0,1,0,0,0,0,0,0,2,4,2
"2142",382,11,85,2,NA,11,1,0,1,0,1,NA,0,0,0,0,1,0,0,0,0,0,2,4,2
"2143",382,11,86,2,NA,11,1,0,1,0,1,NA,0,0,0,0,0,1,0,0,0,0,2,4,2
"2144",382,11,87,2,NA,11,1,0,1,0,1,NA,0,0,0,0,0,0,1,0,0,0,2,4,2
"2145",383,9,81,1,NA,12,0,0,0,0,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"2146",383,9,82,1,NA,13,0,0,0,0,1,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"2147",383,9,83,2,NA,14,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"2148",383,9,84,3,18275.849609375,14,0,0,0,0,1,9.81333541870117,0,0,0,1,0,0,0,0,1,0,0,0,3
"2149",383,9,85,3,17085.640625,14,1,0,0,0,1,9.74599361419678,0,0,0,0,1,0,0,0,1,0,1,1,3
"2150",383,9,86,1,NA,14,2,0,0,0,1,NA,0,0,0,0,0,1,0,1,0,0,2,4,1
"2151",383,9,87,1,NA,15,2,0,0,0,1,NA,0,0,0,0,0,0,1,1,0,0,2,4,1
"2152",384,10,81,2,NA,10,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"2153",384,10,82,2,NA,10,0,0,0,0,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"2154",384,10,83,2,NA,10,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"2155",384,10,84,2,NA,10,0,0,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"2156",384,10,85,2,NA,10,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,2
"2157",384,10,86,2,NA,10,0,0,0,0,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,2
"2158",384,10,87,2,NA,10,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,2
"2159",385,11,81,1,NA,13,0,0,0,0,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"2160",385,11,82,1,NA,14,0,0,0,0,1,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"2161",385,11,83,2,NA,15,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"2162",385,11,84,1,NA,15,0,0,0,0,1,NA,0,0,0,1,0,0,0,1,0,0,0,0,1
"2163",385,11,85,2,NA,16,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,2
"2164",385,11,86,3,18964.8203125,16,0,0,0,0,1,9.85034084320068,0,0,0,0,0,1,0,0,1,0,0,0,3
"2165",385,11,87,3,9059.9599609375,16,1,0,0,0,1,9.11161994934082,0,0,0,0,0,0,1,0,1,0,1,1,3
"2166",387,10,81,4,NA,9,0,1,0,0,1,NA,1,0,0,0,0,0,0,0,1,0,1,1,3
"2167",387,10,82,4,7953.0498046875,9,0,2,0,1,1,8.98131084442139,0,1,0,0,0,0,0,0,1,0,2,4,3
"2168",387,10,83,2,NA,9,0,3,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,3,9,2
"2169",387,10,84,4,NA,9,0,3,0,0,1,NA,0,0,0,1,0,0,0,0,1,0,3,9,3
"2170",387,10,85,4,11532.2900390625,9,0,4,0,1,1,9.35290622711182,0,0,0,0,1,0,0,0,1,0,4,16,3
"2171",387,10,86,4,NA,9,0,5,0,0,1,NA,0,0,0,0,0,1,0,0,1,0,5,25,3
"2172",387,10,87,2,NA,9,0,6,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,6,36,2
"2173",389,10,81,2,NA,8,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"2174",389,10,82,2,NA,8,0,0,0,0,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"2175",389,10,83,4,NA,8,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,1,0,0,0,3
"2176",389,10,84,2,NA,8,0,1,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,1,1,2
"2177",389,10,85,2,NA,8,0,1,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,1,1,2
